timestamp,building,floor,room,equipment,power_kw,energy_kwh
2026-09-11 05:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-11 05:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-11 05:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-11 05:26:48,Main Block,First,Computer Lab 201,Server Units,3.902,3.902
2026-09-11 05:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-11 05:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-11 05:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-11 05:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-11 05:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.796,4.796
2026-09-11 05:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-11 05:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-11 05:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-11 05:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-11 05:26:48,Research Wing,Ground,Server Room,Server Units,4.344,4.344
2026-09-11 06:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-11 06:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-11 06:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-11 06:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-11 06:26:48,Main Block,Ground,Lab 101,Server Units,4.104,4.104
2026-09-11 06:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-11 06:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-11 06:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-11 06:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-11 06:26:48,Main Block,First,Computer Lab 201,Server Units,4.127,4.127
2026-09-11 06:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-11 06:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-11 06:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-11 06:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-11 06:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.591,4.591
2026-09-11 06:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-11 06:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-11 06:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-11 06:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-11 06:26:48,Research Wing,Ground,Server Room,Server Units,4.591,4.591
2026-09-11 07:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-11 07:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-11 07:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-11 07:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-11 07:26:48,Main Block,Ground,Lab 101,Server Units,4.66,4.66
2026-09-11 07:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-11 07:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-11 07:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-11 07:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-11 07:26:48,Main Block,First,Computer Lab 201,Server Units,3.967,3.967
2026-09-11 07:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-11 07:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-11 07:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-11 07:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-11 07:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.206,4.206
2026-09-11 07:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-11 07:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-11 07:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-11 07:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-11 07:26:48,Research Wing,Ground,Server Room,Server Units,5.025,5.025
2026-09-11 08:26:48,Main Block,Ground,Lab 101,AC,4.76,4.76
2026-09-11 08:26:48,Main Block,Ground,Lab 101,Computers,1.792,1.792
2026-09-11 08:26:48,Main Block,Ground,Lab 101,Lights,0.259,0.259
2026-09-11 08:26:48,Main Block,Ground,Lab 101,Fans,0.173,0.173
2026-09-11 08:26:48,Main Block,Ground,Lab 101,Server Units,3.984,3.984
2026-09-11 08:26:48,Main Block,First,Computer Lab 201,AC,3.872,3.872
2026-09-11 08:26:48,Main Block,First,Computer Lab 201,Computers,1.906,1.906
2026-09-11 08:26:48,Main Block,First,Computer Lab 201,Lights,0.304,0.304
2026-09-11 08:26:48,Main Block,First,Computer Lab 201,Fans,0.183,0.183
2026-09-11 08:26:48,Main Block,First,Computer Lab 201,Server Units,4.274,4.274
2026-09-11 08:26:48,Research Wing,Ground,AI Research Lab,AC,4.021,4.021
2026-09-11 08:26:48,Research Wing,Ground,AI Research Lab,Computers,5.676,5.676
2026-09-11 08:26:48,Research Wing,Ground,AI Research Lab,Lights,0.321,0.321
2026-09-11 08:26:48,Research Wing,Ground,AI Research Lab,Fans,0.185,0.185
2026-09-11 08:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.366,4.366
2026-09-11 08:26:48,Research Wing,Ground,Server Room,AC,5.099,5.099
2026-09-11 08:26:48,Research Wing,Ground,Server Room,Computers,2.044,2.044
2026-09-11 08:26:48,Research Wing,Ground,Server Room,Lights,0.306,0.306
2026-09-11 08:26:48,Research Wing,Ground,Server Room,Fans,0.192,0.192
2026-09-11 08:26:48,Research Wing,Ground,Server Room,Server Units,4.706,4.706
2026-09-11 09:26:48,Main Block,Ground,Lab 101,AC,4.013,4.013
2026-09-11 09:26:48,Main Block,Ground,Lab 101,Computers,1.885,1.885
2026-09-11 09:26:48,Main Block,Ground,Lab 101,Lights,0.331,0.331
2026-09-11 09:26:48,Main Block,Ground,Lab 101,Fans,0.171,0.171
2026-09-11 09:26:48,Main Block,Ground,Lab 101,Server Units,4.587,4.587
2026-09-11 09:26:48,Main Block,First,Computer Lab 201,AC,4.125,4.125
2026-09-11 09:26:48,Main Block,First,Computer Lab 201,Computers,5.6,5.6
2026-09-11 09:26:48,Main Block,First,Computer Lab 201,Lights,0.303,0.303
2026-09-11 09:26:48,Main Block,First,Computer Lab 201,Fans,0.205,0.205
2026-09-11 09:26:48,Main Block,First,Computer Lab 201,Server Units,4.416,4.416
2026-09-11 09:26:48,Research Wing,Ground,AI Research Lab,AC,4.254,4.254
2026-09-11 09:26:48,Research Wing,Ground,AI Research Lab,Computers,2.266,2.266
2026-09-11 09:26:48,Research Wing,Ground,AI Research Lab,Lights,0.287,0.287
2026-09-11 09:26:48,Research Wing,Ground,AI Research Lab,Fans,0.216,0.216
2026-09-11 09:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.232,4.232
2026-09-11 09:26:48,Research Wing,Ground,Server Room,AC,4.299,4.299
2026-09-11 09:26:48,Research Wing,Ground,Server Room,Computers,2.225,2.225
2026-09-11 09:26:48,Research Wing,Ground,Server Room,Lights,0.321,0.321
2026-09-11 09:26:48,Research Wing,Ground,Server Room,Fans,0.224,0.224
2026-09-11 09:26:48,Research Wing,Ground,Server Room,Server Units,4.121,4.121
2026-09-11 10:26:48,Main Block,Ground,Lab 101,AC,5.135,5.135
2026-09-11 10:26:48,Main Block,Ground,Lab 101,Computers,2.238,2.238
2026-09-11 10:26:48,Main Block,Ground,Lab 101,Lights,0.308,0.308
2026-09-11 10:26:48,Main Block,Ground,Lab 101,Fans,0.178,0.178
2026-09-11 10:26:48,Main Block,Ground,Lab 101,Server Units,4.885,4.885
2026-09-11 10:26:48,Main Block,First,Computer Lab 201,AC,3.914,3.914
2026-09-11 10:26:48,Main Block,First,Computer Lab 201,Computers,2.154,2.154
2026-09-11 10:26:48,Main Block,First,Computer Lab 201,Lights,0.292,0.292
2026-09-11 10:26:48,Main Block,First,Computer Lab 201,Fans,0.19,0.19
2026-09-11 10:26:48,Main Block,First,Computer Lab 201,Server Units,4.678,4.678
2026-09-11 10:26:48,Research Wing,Ground,AI Research Lab,AC,4.01,4.01
2026-09-11 10:26:48,Research Wing,Ground,AI Research Lab,Computers,1.929,1.929
2026-09-11 10:26:48,Research Wing,Ground,AI Research Lab,Lights,0.259,0.259
2026-09-11 10:26:48,Research Wing,Ground,AI Research Lab,Fans,0.215,0.215
2026-09-11 10:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.478,4.478
2026-09-11 10:26:48,Research Wing,Ground,Server Room,AC,11.584,11.584
2026-09-11 10:26:48,Research Wing,Ground,Server Room,Computers,1.858,1.858
2026-09-11 10:26:48,Research Wing,Ground,Server Room,Lights,0.33,0.33
2026-09-11 10:26:48,Research Wing,Ground,Server Room,Fans,0.204,0.204
2026-09-11 10:26:48,Research Wing,Ground,Server Room,Server Units,4.291,4.291
2026-09-11 11:26:48,Main Block,Ground,Lab 101,AC,4.754,4.754
2026-09-11 11:26:48,Main Block,Ground,Lab 101,Computers,1.772,1.772
2026-09-11 11:26:48,Main Block,Ground,Lab 101,Lights,0.344,0.344
2026-09-11 11:26:48,Main Block,Ground,Lab 101,Fans,0.209,0.209
2026-09-11 11:26:48,Main Block,Ground,Lab 101,Server Units,4.487,4.487
2026-09-11 11:26:48,Main Block,First,Computer Lab 201,AC,4.673,4.673
2026-09-11 11:26:48,Main Block,First,Computer Lab 201,Computers,2.117,2.117
2026-09-11 11:26:48,Main Block,First,Computer Lab 201,Lights,0.301,0.301
2026-09-11 11:26:48,Main Block,First,Computer Lab 201,Fans,0.215,0.215
2026-09-11 11:26:48,Main Block,First,Computer Lab 201,Server Units,3.817,3.817
2026-09-11 11:26:48,Research Wing,Ground,AI Research Lab,AC,5.011,5.011
2026-09-11 11:26:48,Research Wing,Ground,AI Research Lab,Computers,1.798,1.798
2026-09-11 11:26:48,Research Wing,Ground,AI Research Lab,Lights,0.293,0.293
2026-09-11 11:26:48,Research Wing,Ground,AI Research Lab,Fans,0.187,0.187
2026-09-11 11:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.439,4.439
2026-09-11 11:26:48,Research Wing,Ground,Server Room,AC,4.519,4.519
2026-09-11 11:26:48,Research Wing,Ground,Server Room,Computers,1.81,1.81
2026-09-11 11:26:48,Research Wing,Ground,Server Room,Lights,0.323,0.323
2026-09-11 11:26:48,Research Wing,Ground,Server Room,Fans,0.217,0.217
2026-09-11 11:26:48,Research Wing,Ground,Server Room,Server Units,4.644,4.644
2026-09-11 12:26:48,Main Block,Ground,Lab 101,AC,4.75,4.75
2026-09-11 12:26:48,Main Block,Ground,Lab 101,Computers,1.758,1.758
2026-09-11 12:26:48,Main Block,Ground,Lab 101,Lights,0.987,0.987
2026-09-11 12:26:48,Main Block,Ground,Lab 101,Fans,0.196,0.196
2026-09-11 12:26:48,Main Block,Ground,Lab 101,Server Units,4.38,4.38
2026-09-11 12:26:48,Main Block,First,Computer Lab 201,AC,5.055,5.055
2026-09-11 12:26:48,Main Block,First,Computer Lab 201,Computers,1.793,1.793
2026-09-11 12:26:48,Main Block,First,Computer Lab 201,Lights,0.272,0.272
2026-09-11 12:26:48,Main Block,First,Computer Lab 201,Fans,0.202,0.202
2026-09-11 12:26:48,Main Block,First,Computer Lab 201,Server Units,4.434,4.434
2026-09-11 12:26:48,Research Wing,Ground,AI Research Lab,AC,4.569,4.569
2026-09-11 12:26:48,Research Wing,Ground,AI Research Lab,Computers,1.768,1.768
2026-09-11 12:26:48,Research Wing,Ground,AI Research Lab,Lights,0.262,0.262
2026-09-11 12:26:48,Research Wing,Ground,AI Research Lab,Fans,0.22,0.22
2026-09-11 12:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.151,4.151
2026-09-11 12:26:48,Research Wing,Ground,Server Room,AC,4.928,4.928
2026-09-11 12:26:48,Research Wing,Ground,Server Room,Computers,2.059,2.059
2026-09-11 12:26:48,Research Wing,Ground,Server Room,Lights,0.286,0.286
2026-09-11 12:26:48,Research Wing,Ground,Server Room,Fans,0.167,0.167
2026-09-11 12:26:48,Research Wing,Ground,Server Room,Server Units,4.034,4.034
2026-09-11 13:26:48,Main Block,Ground,Lab 101,AC,4.017,4.017
2026-09-11 13:26:48,Main Block,Ground,Lab 101,Computers,1.775,1.775
2026-09-11 13:26:48,Main Block,Ground,Lab 101,Lights,0.262,0.262
2026-09-11 13:26:48,Main Block,Ground,Lab 101,Fans,0.212,0.212
2026-09-11 13:26:48,Main Block,Ground,Lab 101,Server Units,4.763,4.763
2026-09-11 13:26:48,Main Block,First,Computer Lab 201,AC,3.882,3.882
2026-09-11 13:26:48,Main Block,First,Computer Lab 201,Computers,2.176,2.176
2026-09-11 13:26:48,Main Block,First,Computer Lab 201,Lights,0.26,0.26
2026-09-11 13:26:48,Main Block,First,Computer Lab 201,Fans,0.181,0.181
2026-09-11 13:26:48,Main Block,First,Computer Lab 201,Server Units,4.621,4.621
2026-09-11 13:26:48,Research Wing,Ground,AI Research Lab,AC,4.881,4.881
2026-09-11 13:26:48,Research Wing,Ground,AI Research Lab,Computers,1.823,1.823
2026-09-11 13:26:48,Research Wing,Ground,AI Research Lab,Lights,0.272,0.272
2026-09-11 13:26:48,Research Wing,Ground,AI Research Lab,Fans,0.171,0.171
2026-09-11 13:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.983,4.983
2026-09-11 13:26:48,Research Wing,Ground,Server Room,AC,4.295,4.295
2026-09-11 13:26:48,Research Wing,Ground,Server Room,Computers,2.0,2.0
2026-09-11 13:26:48,Research Wing,Ground,Server Room,Lights,0.277,0.277
2026-09-11 13:26:48,Research Wing,Ground,Server Room,Fans,0.172,0.172
2026-09-11 13:26:48,Research Wing,Ground,Server Room,Server Units,3.758,3.758
2026-09-11 14:26:48,Main Block,Ground,Lab 101,AC,4.084,4.084
2026-09-11 14:26:48,Main Block,Ground,Lab 101,Computers,2.241,2.241
2026-09-11 14:26:48,Main Block,Ground,Lab 101,Lights,0.343,0.343
2026-09-11 14:26:48,Main Block,Ground,Lab 101,Fans,0.178,0.178
2026-09-11 14:26:48,Main Block,Ground,Lab 101,Server Units,4.674,4.674
2026-09-11 14:26:48,Main Block,First,Computer Lab 201,AC,4.621,4.621
2026-09-11 14:26:48,Main Block,First,Computer Lab 201,Computers,2.275,2.275
2026-09-11 14:26:48,Main Block,First,Computer Lab 201,Lights,0.287,0.287
2026-09-11 14:26:48,Main Block,First,Computer Lab 201,Fans,0.178,0.178
2026-09-11 14:26:48,Main Block,First,Computer Lab 201,Server Units,3.889,3.889
2026-09-11 14:26:48,Research Wing,Ground,AI Research Lab,AC,3.992,3.992
2026-09-11 14:26:48,Research Wing,Ground,AI Research Lab,Computers,1.782,1.782
2026-09-11 14:26:48,Research Wing,Ground,AI Research Lab,Lights,0.318,0.318
2026-09-11 14:26:48,Research Wing,Ground,AI Research Lab,Fans,0.168,0.168
2026-09-11 14:26:48,Research Wing,Ground,AI Research Lab,Server Units,3.893,3.893
2026-09-11 14:26:48,Research Wing,Ground,Server Room,AC,4.636,4.636
2026-09-11 14:26:48,Research Wing,Ground,Server Room,Computers,2.286,2.286
2026-09-11 14:26:48,Research Wing,Ground,Server Room,Lights,0.305,0.305
2026-09-11 14:26:48,Research Wing,Ground,Server Room,Fans,0.216,0.216
2026-09-11 14:26:48,Research Wing,Ground,Server Room,Server Units,3.832,3.832
2026-09-11 15:26:48,Main Block,Ground,Lab 101,AC,4.467,4.467
2026-09-11 15:26:48,Main Block,Ground,Lab 101,Computers,1.808,1.808
2026-09-11 15:26:48,Main Block,Ground,Lab 101,Lights,0.299,0.299
2026-09-11 15:26:48,Main Block,Ground,Lab 101,Fans,0.191,0.191
2026-09-11 15:26:48,Main Block,Ground,Lab 101,Server Units,3.852,3.852
2026-09-11 15:26:48,Main Block,First,Computer Lab 201,AC,4.366,4.366
2026-09-11 15:26:48,Main Block,First,Computer Lab 201,Computers,1.761,1.761
2026-09-11 15:26:48,Main Block,First,Computer Lab 201,Lights,0.343,0.343
2026-09-11 15:26:48,Main Block,First,Computer Lab 201,Fans,0.223,0.223
2026-09-11 15:26:48,Main Block,First,Computer Lab 201,Server Units,4.525,4.525
2026-09-11 15:26:48,Research Wing,Ground,AI Research Lab,AC,3.991,3.991
2026-09-11 15:26:48,Research Wing,Ground,AI Research Lab,Computers,2.135,2.135
2026-09-11 15:26:48,Research Wing,Ground,AI Research Lab,Lights,0.319,0.319
2026-09-11 15:26:48,Research Wing,Ground,AI Research Lab,Fans,0.182,0.182
2026-09-11 15:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.59,4.59
2026-09-11 15:26:48,Research Wing,Ground,Server Room,AC,4.467,4.467
2026-09-11 15:26:48,Research Wing,Ground,Server Room,Computers,1.943,1.943
2026-09-11 15:26:48,Research Wing,Ground,Server Room,Lights,0.28,0.28
2026-09-11 15:26:48,Research Wing,Ground,Server Room,Fans,0.172,0.172
2026-09-11 15:26:48,Research Wing,Ground,Server Room,Server Units,4.396,4.396
2026-09-11 16:26:48,Main Block,Ground,Lab 101,AC,4.007,4.007
2026-09-11 16:26:48,Main Block,Ground,Lab 101,Computers,1.732,1.732
2026-09-11 16:26:48,Main Block,Ground,Lab 101,Lights,0.316,0.316
2026-09-11 16:26:48,Main Block,Ground,Lab 101,Fans,0.188,0.188
2026-09-11 16:26:48,Main Block,Ground,Lab 101,Server Units,3.942,3.942
2026-09-11 16:26:48,Main Block,First,Computer Lab 201,AC,3.955,3.955
2026-09-11 16:26:48,Main Block,First,Computer Lab 201,Computers,2.151,2.151
2026-09-11 16:26:48,Main Block,First,Computer Lab 201,Lights,0.326,0.326
2026-09-11 16:26:48,Main Block,First,Computer Lab 201,Fans,0.204,0.204
2026-09-11 16:26:48,Main Block,First,Computer Lab 201,Server Units,4.085,4.085
2026-09-11 16:26:48,Research Wing,Ground,AI Research Lab,AC,4.986,4.986
2026-09-11 16:26:48,Research Wing,Ground,AI Research Lab,Computers,2.272,2.272
2026-09-11 16:26:48,Research Wing,Ground,AI Research Lab,Lights,0.294,0.294
2026-09-11 16:26:48,Research Wing,Ground,AI Research Lab,Fans,0.188,0.188
2026-09-11 16:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.237,4.237
2026-09-11 16:26:48,Research Wing,Ground,Server Room,AC,3.869,3.869
2026-09-11 16:26:48,Research Wing,Ground,Server Room,Computers,2.216,2.216
2026-09-11 16:26:48,Research Wing,Ground,Server Room,Lights,0.319,0.319
2026-09-11 16:26:48,Research Wing,Ground,Server Room,Fans,0.174,0.174
2026-09-11 16:26:48,Research Wing,Ground,Server Room,Server Units,4.383,4.383
2026-09-11 17:26:48,Main Block,Ground,Lab 101,AC,4.736,4.736
2026-09-11 17:26:48,Main Block,Ground,Lab 101,Computers,2.111,2.111
2026-09-11 17:26:48,Main Block,Ground,Lab 101,Lights,0.298,0.298
2026-09-11 17:26:48,Main Block,Ground,Lab 101,Fans,0.195,0.195
2026-09-11 17:26:48,Main Block,Ground,Lab 101,Server Units,4.393,4.393
2026-09-11 17:26:48,Main Block,First,Computer Lab 201,AC,4.658,4.658
2026-09-11 17:26:48,Main Block,First,Computer Lab 201,Computers,2.287,2.287
2026-09-11 17:26:48,Main Block,First,Computer Lab 201,Lights,0.258,0.258
2026-09-11 17:26:48,Main Block,First,Computer Lab 201,Fans,0.215,0.215
2026-09-11 17:26:48,Main Block,First,Computer Lab 201,Server Units,4.72,4.72
2026-09-11 17:26:48,Research Wing,Ground,AI Research Lab,AC,5.028,5.028
2026-09-11 17:26:48,Research Wing,Ground,AI Research Lab,Computers,1.758,1.758
2026-09-11 17:26:48,Research Wing,Ground,AI Research Lab,Lights,0.287,0.287
2026-09-11 17:26:48,Research Wing,Ground,AI Research Lab,Fans,0.204,0.204
2026-09-11 17:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.595,4.595
2026-09-11 17:26:48,Research Wing,Ground,Server Room,AC,5.054,5.054
2026-09-11 17:26:48,Research Wing,Ground,Server Room,Computers,1.883,1.883
2026-09-11 17:26:48,Research Wing,Ground,Server Room,Lights,0.257,0.257
2026-09-11 17:26:48,Research Wing,Ground,Server Room,Fans,0.193,0.193
2026-09-11 17:26:48,Research Wing,Ground,Server Room,Server Units,4.49,4.49
2026-09-11 18:26:48,Main Block,Ground,Lab 101,AC,4.185,4.185
2026-09-11 18:26:48,Main Block,Ground,Lab 101,Computers,2.053,2.053
2026-09-11 18:26:48,Main Block,Ground,Lab 101,Lights,0.289,0.289
2026-09-11 18:26:48,Main Block,Ground,Lab 101,Fans,0.199,0.199
2026-09-11 18:26:48,Main Block,Ground,Lab 101,Server Units,3.872,3.872
2026-09-11 18:26:48,Main Block,First,Computer Lab 201,AC,4.279,4.279
2026-09-11 18:26:48,Main Block,First,Computer Lab 201,Computers,2.159,2.159
2026-09-11 18:26:48,Main Block,First,Computer Lab 201,Lights,0.31,0.31
2026-09-11 18:26:48,Main Block,First,Computer Lab 201,Fans,0.191,0.191
2026-09-11 18:26:48,Main Block,First,Computer Lab 201,Server Units,4.858,4.858
2026-09-11 18:26:48,Research Wing,Ground,AI Research Lab,AC,4.96,4.96
2026-09-11 18:26:48,Research Wing,Ground,AI Research Lab,Computers,1.872,1.872
2026-09-11 18:26:48,Research Wing,Ground,AI Research Lab,Lights,0.345,0.345
2026-09-11 18:26:48,Research Wing,Ground,AI Research Lab,Fans,0.179,0.179
2026-09-11 18:26:48,Research Wing,Ground,AI Research Lab,Server Units,3.861,3.861
2026-09-11 18:26:48,Research Wing,Ground,Server Room,AC,3.953,3.953
2026-09-11 18:26:48,Research Wing,Ground,Server Room,Computers,1.74,1.74
2026-09-11 18:26:48,Research Wing,Ground,Server Room,Lights,0.298,0.298
2026-09-11 18:26:48,Research Wing,Ground,Server Room,Fans,0.212,0.212
2026-09-11 18:26:48,Research Wing,Ground,Server Room,Server Units,4.138,4.138
2026-09-11 19:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-11 19:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-11 19:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-11 19:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-11 19:26:48,Main Block,Ground,Lab 101,Server Units,4.565,4.565
2026-09-11 19:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-11 19:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-11 19:26:48,Main Block,First,Computer Lab 201,Lights,0.06,0.06
2026-09-11 19:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-11 19:26:48,Main Block,First,Computer Lab 201,Server Units,4.879,4.879
2026-09-11 19:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-11 19:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-11 19:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-11 19:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-11 19:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.977,4.977
2026-09-11 19:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-11 19:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-11 19:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-11 19:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-11 19:26:48,Research Wing,Ground,Server Room,Server Units,4.567,4.567
2026-09-11 20:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-11 20:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-11 20:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-11 20:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-11 20:26:48,Main Block,Ground,Lab 101,Server Units,4.136,4.136
2026-09-11 20:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-11 20:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-11 20:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-11 20:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-11 20:26:48,Main Block,First,Computer Lab 201,Server Units,4.284,4.284
2026-09-11 20:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-11 20:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-11 20:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-11 20:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-11 20:26:48,Research Wing,Ground,AI Research Lab,Server Units,3.89,3.89
2026-09-11 20:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-11 20:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-11 20:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-11 20:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-11 20:26:48,Research Wing,Ground,Server Room,Server Units,4.316,4.316
2026-09-11 21:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-11 21:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-11 21:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-11 21:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-11 21:26:48,Main Block,Ground,Lab 101,Server Units,4.801,4.801
2026-09-11 21:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
2026-09-11 21:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08
2026-09-11 21:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02
2026-09-11 21:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015
2026-09-11 21:26:48,Main Block,First,Computer Lab 201,Server Units,3.766,3.766
2026-09-11 21:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25
2026-09-11 21:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08
2026-09-11 21:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02
2026-09-11 21:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015
2026-09-11 21:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.277,4.277
2026-09-11 21:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25
2026-09-11 21:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08
2026-09-11 21:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02
2026-09-11 21:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015
2026-09-11 21:26:48,Research Wing,Ground,Server Room,Server Units,3.926,3.926
2026-09-11 22:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25
2026-09-11 22:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08
2026-09-11 22:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02
2026-09-11 22:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015
2026-09-11 22:26:48,Main Block,Ground,Lab 101,Server Units,4.994,4.994
2026-09-11 22:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25
