timestamp,building,floor,room,equipment,power_kw,energy_kwh,hour,day_of_week,is_weekend
2026-09-10 00:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,0,3,0
2026-09-10 00:26:48,Main Block,Ground,Lab 101,Server Units,4.754,4.754,0,3,0
2026-09-10 00:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,0,3,0
2026-09-10 00:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,0,3,0
2026-09-10 00:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,0,3,0
2026-09-10 00:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,0,3,0
2026-09-10 00:26:48,Main Block,First,Computer Lab 201,Server Units,3.976,3.976,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.567,4.567,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,0,3,0
2026-09-10 00:26:48,Research Wing,Ground,Server Room,Server Units,4.345,4.345,0,3,0
2026-09-10 01:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,1,3,0
2026-09-10 01:26:48,Main Block,Ground,Lab 101,Computers,0.24,0.24,1,3,0
2026-09-10 01:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,1,3,0
2026-09-10 01:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,1,3,0
2026-09-10 01:26:48,Main Block,Ground,Lab 101,Server Units,4.517,4.517,1,3,0
2026-09-10 01:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,1,3,0
2026-09-10 01:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,1,3,0
2026-09-10 01:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,1,3,0
2026-09-10 01:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,1,3,0
2026-09-10 01:26:48,Main Block,First,Computer Lab 201,Server Units,4.462,4.462,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.602,4.602,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,1,3,0
2026-09-10 01:26:48,Research Wing,Ground,Server Room,Server Units,4.955,4.955,1,3,0
2026-09-10 02:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,2,3,0
2026-09-10 02:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,2,3,0
2026-09-10 02:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,2,3,0
2026-09-10 02:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,2,3,0
2026-09-10 02:26:48,Main Block,Ground,Lab 101,Server Units,4.653,4.653,2,3,0
2026-09-10 02:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,2,3,0
2026-09-10 02:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,2,3,0
2026-09-10 02:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,2,3,0
2026-09-10 02:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,2,3,0
2026-09-10 02:26:48,Main Block,First,Computer Lab 201,Server Units,4.97,4.97,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.304,4.304,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,2,3,0
2026-09-10 02:26:48,Research Wing,Ground,Server Room,Server Units,4.436,4.436,2,3,0
2026-09-10 03:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,3,3,0
2026-09-10 03:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,3,3,0
2026-09-10 03:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,3,3,0
2026-09-10 03:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,3,3,0
2026-09-10 03:26:48,Main Block,Ground,Lab 101,Server Units,4.57,4.57,3,3,0
2026-09-10 03:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,3,3,0
2026-09-10 03:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,3,3,0
2026-09-10 03:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,3,3,0
2026-09-10 03:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,3,3,0
2026-09-10 03:26:48,Main Block,First,Computer Lab 201,Server Units,4.119,4.119,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,AI Research Lab,Server Units,3.911,3.911,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,3,3,0
2026-09-10 03:26:48,Research Wing,Ground,Server Room,Server Units,4.544,4.544,3,3,0
2026-09-10 04:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,4,3,0
2026-09-10 04:26:48,Main Block,Ground,Lab 101,Computers,0.24,0.24,4,3,0
2026-09-10 04:26:48,Main Block,Ground,Lab 101,Lights,0.06,0.06,4,3,0
2026-09-10 04:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,4,3,0
2026-09-10 04:26:48,Main Block,Ground,Lab 101,Server Units,3.896,3.896,4,3,0
2026-09-10 04:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,4,3,0
2026-09-10 04:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,4,3,0
2026-09-10 04:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,4,3,0
2026-09-10 04:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,4,3,0
2026-09-10 04:26:48,Main Block,First,Computer Lab 201,Server Units,4.48,4.48,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,AI Research Lab,AC,0.75,0.75,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.146,4.146,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,Server Room,Computers,0.24,0.24,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,4,3,0
2026-09-10 04:26:48,Research Wing,Ground,Server Room,Server Units,4.696,4.696,4,3,0
2026-09-10 05:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,5,3,0
2026-09-10 05:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,5,3,0
2026-09-10 05:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,5,3,0
2026-09-10 05:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,5,3,0
2026-09-10 05:26:48,Main Block,Ground,Lab 101,Server Units,4.628,4.628,5,3,0
2026-09-10 05:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,5,3,0
2026-09-10 05:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,5,3,0
2026-09-10 05:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,5,3,0
2026-09-10 05:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,5,3,0
2026-09-10 05:26:48,Main Block,First,Computer Lab 201,Server Units,4.918,4.918,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.842,4.842,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,5,3,0
2026-09-10 05:26:48,Research Wing,Ground,Server Room,Server Units,4.645,4.645,5,3,0
2026-09-10 06:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,6,3,0
2026-09-10 06:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,6,3,0
2026-09-10 06:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,6,3,0
2026-09-10 06:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,6,3,0
2026-09-10 06:26:48,Main Block,Ground,Lab 101,Server Units,3.781,3.781,6,3,0
2026-09-10 06:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,6,3,0
2026-09-10 06:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,6,3,0
2026-09-10 06:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,6,3,0
2026-09-10 06:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,6,3,0
2026-09-10 06:26:48,Main Block,First,Computer Lab 201,Server Units,4.526,4.526,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.286,4.286,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,6,3,0
2026-09-10 06:26:48,Research Wing,Ground,Server Room,Server Units,4.139,4.139,6,3,0
2026-09-10 07:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,7,3,0
2026-09-10 07:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,7,3,0
2026-09-10 07:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,7,3,0
2026-09-10 07:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,7,3,0
2026-09-10 07:26:48,Main Block,Ground,Lab 101,Server Units,3.773,3.773,7,3,0
2026-09-10 07:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,7,3,0
2026-09-10 07:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,7,3,0
2026-09-10 07:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,7,3,0
2026-09-10 07:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,7,3,0
2026-09-10 07:26:48,Main Block,First,Computer Lab 201,Server Units,4.431,4.431,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.633,4.633,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,7,3,0
2026-09-10 07:26:48,Research Wing,Ground,Server Room,Server Units,3.745,3.745,7,3,0
2026-09-10 08:26:48,Main Block,Ground,Lab 101,AC,4.753,4.753,8,3,0
2026-09-10 08:26:48,Main Block,Ground,Lab 101,Computers,1.752,1.752,8,3,0
2026-09-10 08:26:48,Main Block,Ground,Lab 101,Lights,0.259,0.259,8,3,0
2026-09-10 08:26:48,Main Block,Ground,Lab 101,Fans,0.204,0.204,8,3,0
2026-09-10 08:26:48,Main Block,Ground,Lab 101,Server Units,4.502,4.502,8,3,0
2026-09-10 08:26:48,Main Block,First,Computer Lab 201,AC,5.029,5.029,8,3,0
2026-09-10 08:26:48,Main Block,First,Computer Lab 201,Computers,1.816,1.816,8,3,0
2026-09-10 08:26:48,Main Block,First,Computer Lab 201,Lights,0.284,0.284,8,3,0
2026-09-10 08:26:48,Main Block,First,Computer Lab 201,Fans,0.173,0.173,8,3,0
2026-09-10 08:26:48,Main Block,First,Computer Lab 201,Server Units,12.304,12.304,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,AI Research Lab,AC,4.666,4.666,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,AI Research Lab,Computers,1.824,1.824,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,AI Research Lab,Lights,0.284,0.284,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,AI Research Lab,Fans,0.207,0.207,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.063,4.063,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,Server Room,AC,4.653,4.653,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,Server Room,Computers,1.966,1.966,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,Server Room,Lights,0.297,0.297,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,Server Room,Fans,0.172,0.172,8,3,0
2026-09-10 08:26:48,Research Wing,Ground,Server Room,Server Units,4.303,4.303,8,3,0
2026-09-10 09:26:48,Main Block,Ground,Lab 101,AC,4.63,4.63,9,3,0
2026-09-10 09:26:48,Main Block,Ground,Lab 101,Computers,2.202,2.202,9,3,0
2026-09-10 09:26:48,Main Block,Ground,Lab 101,Lights,0.31,0.31,9,3,0
2026-09-10 09:26:48,Main Block,Ground,Lab 101,Fans,0.214,0.214,9,3,0
2026-09-10 09:26:48,Main Block,Ground,Lab 101,Server Units,4.626,4.626,9,3,0
2026-09-10 09:26:48,Main Block,First,Computer Lab 201,AC,5.139,5.139,9,3,0
2026-09-10 09:26:48,Main Block,First,Computer Lab 201,Computers,1.979,1.979,9,3,0
2026-09-10 09:26:48,Main Block,First,Computer Lab 201,Lights,0.328,0.328,9,3,0
2026-09-10 09:26:48,Main Block,First,Computer Lab 201,Fans,0.193,0.193,9,3,0
2026-09-10 09:26:48,Main Block,First,Computer Lab 201,Server Units,4.644,4.644,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,AI Research Lab,AC,4.453,4.453,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,AI Research Lab,Computers,1.834,1.834,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,AI Research Lab,Lights,0.311,0.311,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,AI Research Lab,Fans,0.189,0.189,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.618,4.618,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,Server Room,AC,5.016,5.016,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,Server Room,Computers,1.718,1.718,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,Server Room,Lights,0.287,0.287,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,Server Room,Fans,0.176,0.176,9,3,0
2026-09-10 09:26:48,Research Wing,Ground,Server Room,Server Units,4.538,4.538,9,3,0
2026-09-10 10:26:48,Main Block,Ground,Lab 101,AC,3.964,3.964,10,3,0
2026-09-10 10:26:48,Main Block,Ground,Lab 101,Computers,2.178,2.178,10,3,0
2026-09-10 10:26:48,Main Block,Ground,Lab 101,Lights,0.313,0.313,10,3,0
2026-09-10 10:26:48,Main Block,Ground,Lab 101,Fans,0.197,0.197,10,3,0
2026-09-10 10:26:48,Main Block,Ground,Lab 101,Server Units,4.286,4.286,10,3,0
2026-09-10 10:26:48,Main Block,First,Computer Lab 201,AC,4.565,4.565,10,3,0
2026-09-10 10:26:48,Main Block,First,Computer Lab 201,Computers,1.93,1.93,10,3,0
2026-09-10 10:26:48,Main Block,First,Computer Lab 201,Lights,0.328,0.328,10,3,0
2026-09-10 10:26:48,Main Block,First,Computer Lab 201,Fans,0.212,0.212,10,3,0
2026-09-10 10:26:48,Main Block,First,Computer Lab 201,Server Units,4.779,4.779,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,AI Research Lab,AC,4.144,4.144,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,AI Research Lab,Computers,1.747,1.747,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,AI Research Lab,Lights,0.307,0.307,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,AI Research Lab,Fans,0.2,0.2,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.473,4.473,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,Server Room,AC,4.063,4.063,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,Server Room,Computers,1.742,1.742,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,Server Room,Lights,0.328,0.328,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,Server Room,Fans,0.188,0.188,10,3,0
2026-09-10 10:26:48,Research Wing,Ground,Server Room,Server Units,4.611,4.611,10,3,0
2026-09-10 11:26:48,Main Block,Ground,Lab 101,AC,4.928,4.928,11,3,0
2026-09-10 11:26:48,Main Block,Ground,Lab 101,Computers,2.242,2.242,11,3,0
2026-09-10 11:26:48,Main Block,Ground,Lab 101,Lights,0.255,0.255,11,3,0
2026-09-10 11:26:48,Main Block,Ground,Lab 101,Fans,0.174,0.174,11,3,0
2026-09-10 11:26:48,Main Block,Ground,Lab 101,Server Units,4.255,4.255,11,3,0
2026-09-10 11:26:48,Main Block,First,Computer Lab 201,AC,4.089,4.089,11,3,0
2026-09-10 11:26:48,Main Block,First,Computer Lab 201,Computers,1.89,1.89,11,3,0
2026-09-10 11:26:48,Main Block,First,Computer Lab 201,Lights,0.337,0.337,11,3,0
2026-09-10 11:26:48,Main Block,First,Computer Lab 201,Fans,0.221,0.221,11,3,0
2026-09-10 11:26:48,Main Block,First,Computer Lab 201,Server Units,5.037,5.037,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,AI Research Lab,AC,11.837,11.837,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,AI Research Lab,Computers,2.292,2.292,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,AI Research Lab,Lights,0.266,0.266,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,AI Research Lab,Fans,0.187,0.187,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,AI Research Lab,Server Units,3.81,3.81,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,Server Room,AC,4.933,4.933,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,Server Room,Computers,2.217,2.217,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,Server Room,Lights,0.276,0.276,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,Server Room,Fans,0.189,0.189,11,3,0
2026-09-10 11:26:48,Research Wing,Ground,Server Room,Server Units,4.245,4.245,11,3,0
2026-09-10 12:26:48,Main Block,Ground,Lab 101,AC,4.561,4.561,12,3,0
2026-09-10 12:26:48,Main Block,Ground,Lab 101,Computers,1.985,1.985,12,3,0
2026-09-10 12:26:48,Main Block,Ground,Lab 101,Lights,0.29,0.29,12,3,0
2026-09-10 12:26:48,Main Block,Ground,Lab 101,Fans,0.215,0.215,12,3,0
2026-09-10 12:26:48,Main Block,Ground,Lab 101,Server Units,5.057,5.057,12,3,0
2026-09-10 12:26:48,Main Block,First,Computer Lab 201,AC,4.006,4.006,12,3,0
2026-09-10 12:26:48,Main Block,First,Computer Lab 201,Computers,1.709,1.709,12,3,0
2026-09-10 12:26:48,Main Block,First,Computer Lab 201,Lights,0.299,0.299,12,3,0
2026-09-10 12:26:48,Main Block,First,Computer Lab 201,Fans,0.224,0.224,12,3,0
2026-09-10 12:26:48,Main Block,First,Computer Lab 201,Server Units,4.588,4.588,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,AI Research Lab,AC,4.441,4.441,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,AI Research Lab,Computers,2.063,2.063,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,AI Research Lab,Lights,0.271,0.271,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,AI Research Lab,Fans,0.198,0.198,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.209,4.209,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,Server Room,AC,4.641,4.641,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,Server Room,Computers,2.208,2.208,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,Server Room,Lights,0.3,0.3,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,Server Room,Fans,0.198,0.198,12,3,0
2026-09-10 12:26:48,Research Wing,Ground,Server Room,Server Units,5.031,5.031,12,3,0
2026-09-10 13:26:48,Main Block,Ground,Lab 101,AC,4.777,4.777,13,3,0
2026-09-10 13:26:48,Main Block,Ground,Lab 101,Computers,1.989,1.989,13,3,0
2026-09-10 13:26:48,Main Block,Ground,Lab 101,Lights,0.268,0.268,13,3,0
2026-09-10 13:26:48,Main Block,Ground,Lab 101,Fans,0.223,0.223,13,3,0
2026-09-10 13:26:48,Main Block,Ground,Lab 101,Server Units,4.768,4.768,13,3,0
2026-09-10 13:26:48,Main Block,First,Computer Lab 201,AC,3.931,3.931,13,3,0
2026-09-10 13:26:48,Main Block,First,Computer Lab 201,Computers,1.753,1.753,13,3,0
2026-09-10 13:26:48,Main Block,First,Computer Lab 201,Lights,0.322,0.322,13,3,0
2026-09-10 13:26:48,Main Block,First,Computer Lab 201,Fans,0.17,0.17,13,3,0
2026-09-10 13:26:48,Main Block,First,Computer Lab 201,Server Units,4.793,4.793,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,AI Research Lab,AC,3.896,3.896,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,AI Research Lab,Computers,2.167,2.167,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,AI Research Lab,Lights,0.301,0.301,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,AI Research Lab,Fans,0.209,0.209,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,AI Research Lab,Server Units,5.008,5.008,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,Server Room,AC,4.215,4.215,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,Server Room,Computers,2.254,2.254,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,Server Room,Lights,0.32,0.32,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,Server Room,Fans,0.169,0.169,13,3,0
2026-09-10 13:26:48,Research Wing,Ground,Server Room,Server Units,3.963,3.963,13,3,0
2026-09-10 14:26:48,Main Block,Ground,Lab 101,AC,5.162,5.162,14,3,0
2026-09-10 14:26:48,Main Block,Ground,Lab 101,Computers,2.075,2.075,14,3,0
2026-09-10 14:26:48,Main Block,Ground,Lab 101,Lights,0.262,0.262,14,3,0
2026-09-10 14:26:48,Main Block,Ground,Lab 101,Fans,0.216,0.216,14,3,0
2026-09-10 14:26:48,Main Block,Ground,Lab 101,Server Units,3.915,3.915,14,3,0
2026-09-10 14:26:48,Main Block,First,Computer Lab 201,AC,14.949,14.949,14,3,0
2026-09-10 14:26:48,Main Block,First,Computer Lab 201,Computers,1.767,1.767,14,3,0
2026-09-10 14:26:48,Main Block,First,Computer Lab 201,Lights,0.308,0.308,14,3,0
2026-09-10 14:26:48,Main Block,First,Computer Lab 201,Fans,0.192,0.192,14,3,0
2026-09-10 14:26:48,Main Block,First,Computer Lab 201,Server Units,4.085,4.085,14,3,0
2026-09-10 14:26:48,Research Wing,Ground,AI Research Lab,AC,4.48,4.48,14,3,0
2026-09-10 14:26:48,Research Wing,Ground,AI Research Lab,Computers,2.217,2.217,14,3,0
2026-09-10 14:26:48,Research Wing,Ground,AI Research Lab,Lights,0.263,0.263,14,3,0
2026-09-10 14:26:48,Research Wing,Ground,AI Research Lab,Fans,0.22,0.22,14,3,0
2026-09-10 14:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.395,4.395,14,3,0
2026-09-10 14:26:48,Research Wing,Ground,Server Room,AC,4.865,4.865,14,3,0
2026-09-10 14:26:48,Research Wing,Ground,Server Room,Computers,1.964,1.964,14,3,0
2026-09-10 14:26:48,Research Wing,Ground,Server Room,Lights,0.274,0.274,14,3,0
2026-09-10 14:26:48,Research Wing,Ground,Server Room,Fans,0.186,0.186,14,3,0
